	title	text
254	metamorphoses	 He let her graze in the light, but when the sun sank below the earth, he penned her, and fastened a rope round her innocent neck
255	metamorphoses	 She grazed on the leaves of trees and bitter herbs
256	metamorphoses	 She often lay on the bare ground, and the poor thing drank water from muddy streams
257	metamorphoses	 When she wished to stretch her arms out to Argus in supplication, she had no arms to stretch
258	metamorphoses	 Trying to complain, a lowing came from her mouth, and she was alarmed and frightened by the sound of her own voice
259	metamorphoses	 When she came to Inachus’s riverbanks where she often used to play and saw her gaping mouth and her new horns in the water, she grew frightened and fled terrified of herself
260	metamorphoses	The naiads did not know her: Inachus himself did not know her, but she followed her father, followed her sisters, allowing herself to be petted, and offering herself to be admired
261	metamorphoses	 Old Inachus pulled some grasses and held them out to her: she licked her father’s hand and kissed his palm, could not hold back her tears, and if only words could have come she would have begged for help, telling her name and her distress
262	metamorphoses	 With letters drawn in the dust with her hoof, instead of words, she traced the sad story of her changed form
263	metamorphoses	 ‘Pity me!’ said her father Inachus, clinging to the groaning heifer’s horns and snow-white neck, ‘Pity me!’ he sighed; ‘Are you really my daughter I searched the wide world for? There was less sadness with you lost than found! Without speech, you do not answer in words to mine, only heave deep sighs from your breast, and all you can do is low in reply to me
264	metamorphoses	 Unknowingly I was arranging marriage and a marriage-bed for you, hoping for a son-in-law first and then grandchildren
265	metamorphoses	 Now you must find a mate from the herd, and from the herd get you a son
266	metamorphoses	 I am not allowed by dying to end such sorrow; it is hard to be a god, the door of death closed to me, my grief goes on immortal for ever
267	metamorphoses	’ As he mourned, Argus with his star-like eyes drove her to distant pastures, dragging her out of her father’s arms
268	metamorphoses	 There, sitting at a distance he occupied a high peak of the mountain, where resting he could keep a watch on every side
269	metamorphoses	Now the king of the gods can no longer stand Phoronis’s great sufferings, and he calls his son, born of the shining Pleiad, and orders him to kill Argus
270	metamorphoses	 Mercury, quickly puts on his winged sandals, takes his sleep-inducing wand in his divine hand, and sets his cap on his head
271	metamorphoses	 Dressed like this the son of Jupiter touches down on the earth from his father’s stronghold
272	metamorphoses	 There, he takes off his cap, and doffs his wings, only keeping his wand
273	metamorphoses	 Taking this, disguised as a shepherd, he drives she-goats, stolen on the way, through solitary lanes, and plays his reed pipe as he goes
274	metamorphoses	 Juno’s guard is captivated by this new sound
275	metamorphoses	 ‘You there, whoever you are’ Argus calls ‘you could sit here beside me on this rock; there’s no better grass elsewhere for your flock, and you can see that the shade is fine for shepherds
276	metamorphoses	"’
"
277	metamorphoses	The descendant of Atlas sits down, and passes the day in conversation, talking of many things, and playing on his reed pipe, trying to conquer those watching eyes
278	metamorphoses	 Argus however fights to overcome gentle sleep, and though he allows some of his eyes to close, the rest stay vigilant
279	metamorphoses	 He even asks, since the reed pipe has only just been invented, how it was invented
280	metamorphoses	So the god explained ‘On Arcadia’s cold mountain slopes among the wood nymphs, the hamadryads, of Mount Nonacris, one was the most celebrated: the nymphs called her Syrinx
281	metamorphoses	 She had often escaped from the satyrs chasing her, and from others of the demi-gods that live in shadowy woods and fertile fields
282	metamorphoses	 But she followed the worship of the Ortygian goddess in staying virgin
283	metamorphoses	 Her dress caught up like Diana she deceives the eye, and could be mistaken for Leto’s daughter, except that her bow is of horn, and the other’s is of gold
284	metamorphoses	 Even so she is deceptive
285	metamorphoses	 Pan, whose head is crowned with a wreath of sharp pine shoots, saw her, coming from Mount Lycaeus, and spoke to her
286	metamorphoses	’ Now Mercury still had to relate what Pan said, and how the nymph, despising his entreaties, ran through the wilds till she came to the calm waters of sandy Ladon; and how when the river stopped her flight she begged her sisters of the stream to change her; and how Pan, when he thought he now had Syrinx, found that instead of the nymph’s body he only held reeds from the marsh; and, while he sighed there, the wind in the reeds, moving, gave out a clear, plaintive sound
287	metamorphoses	 Charmed by this new art and its sweet tones the god said ‘This way of communing with you is still left to me
288	metamorphoses	’ So unequal lengths of reed, joined together with wax, preserved the girl’s name
289	metamorphoses	About to tell all this, Cyllenian Mercury saw that every eye had succumbed and their light was lost in sleep
290	metamorphoses	 Quickly he stops speaking and deepens their rest, caressing those drowsy eyes with touches of his magic wand
291	metamorphoses	 Then straightaway he strikes the nodding head, where it joins the neck, with his curved sword, and sends it bloody down the rocks, staining the steep cliff
